geoid,geoid20,year,denom_total_pop,lowaccess_count,lowaccess_pct,denom_li_pop,lowaccess_li_count,lowaccess_li_pct,denom_tot_kids,lowaccess_kids_count,lowaccess_kids_pct,denom_tot_seniors,lowaccess_seniors_count,lowaccess_seniors_pct
1400000US06037128210,6037128210,2019,4822,4451,92.306099,3980,3408,85.628143,1411,1301,92.204109,186,176,94.623657
1400000US06037128220,6037128220,2019,3011,3011,100,1788,1720,96.196869,674,674,100,247,247,100
1400000US06037128302,6037128302,2019,4688,754,16.083618,2712,453,16.703539,1259,213,16.918188,249,36,14.457831
1400000US06037128303,6037128303,2019,3982,3383,84.957306,2446,2399,98.078499,1171,1012,86.42186,137,114,83.211678
1400000US06037128400,6037128400,2019,4114,1,.024307244,1309,0,0,921,0,0,405,0,0
1400000US06037128500,6037128500,2019,4015,1116,27.795767,1159,255,22.001726,603,162,26.865671,631,202,32.01268
1400000US06037128601,6037128601,2019,4288,3240,75.5597,1976,1472,74.493927,1017,790,77.679451,329,249,75.683891
1400000US06037128602,6037128602,2019,3189,3119,97.804955,1029,818,79.494652,593,582,98.145027,423,409,96.690308
1400000US06037128703,6037128703,2019,2811,336,11.953042,517,57,11.025146,422,40,9.478673,453,34,7.5055189
1400000US06037128704,6037128704,2019,2828,339,11.98727,520,57,10.961538,425,41,9.6470585,455,35,7.6923075
1400000US06037128801,6037128801,2019,3307,1921,58.088902,768,426,55.46875,425,238,56,320,207,64.6875
1400000US06037128802,6037128802,2019,4325,1961,45.341042,629,249,39.586647,812,383,47.167488,590,176,29.830509
1400000US06037128910,6037128910,2019,4075,3129,76.785278,793,543,68.474152,720,553,76.805557,433,314,72.517319
1400000US06037131021,6037131021,2019,3379,2499,73.956795,1424,1034,72.612358,889,671,75.478065,245,188,76.734695
1400000US06037131022,6037131022,2019,3030,2241,73.960396,1277,926,72.513702,796,601,75.50251,219,168,76.712326
1400000US06037131023,6037131023,2019,2323,261,11.235472,859,116,13.504074,622,62,9.9678459,164,23,14.02439
1400000US06037131024,6037131024,2019,3375,380,11.259259,1249,168,13.450761,904,90,9.9557524,239,33,13.807531
1400000US06037131100,6037131100,2019,3252,1727,53.105782,1116,380,34.050179,750,394,52.533333,387,203,52.454781
1400000US06037131200,6037131200,2019,3429,2172,63.342083,857,517,60.326721,733,480,65.484314,411,268,65.20681
1400000US06037131300,6037131300,2019,4902,4868,99.306404,2005,1837,91.620949,1194,1186,99.329987,492,488,99.186989
1400000US06037131400,6037131400,2019,5897,4690,79.531967,2148,1610,74.953445,1403,1098,78.260872,584,508,86.986298
1400000US06037131600,6037131600,2019,5494,922,16.781944,1835,332,18.092644,1311,229,17.467583,506,84,16.60079
1400000US06037131701,6037131701,2019,4541,554,12.199956,1903,218,11.455596,1016,127,12.5,443,45,10.158013
1400000US06037131702,6037131702,2019,3745,1417,37.837116,1046,443,42.351818,880,325,36.93182,347,117,33.717579
1400000US06037131801,6037131801,2019,2665,130,4.8780489,1228,43,3.5016286,693,31,4.4733043,245,13,5.3061223
1400000US06037131802,6037131802,2019,2676,131,4.8953662,1233,44,3.568532,696,32,4.5977011,246,14,5.6910567
1400000US06037131900,6037131900,2019,4210,87,2.0665083,1477,20,1.3540962,955,23,2.4083769,403,6,1.4888338
1400000US06037132001,6037132001,2019,3202,159,4.9656463,975,4,.41025642,719,37,5.1460361,391,22,5.6265984
1400000US06037132002,6037132002,2019,3299,680,20.612307,991,317,31.98789,733,160,21.828104,379,70,18.469658
1400000US06037132101,6037132101,2019,4259,3182,74.712372,1210,827,68.347107,1045,808,77.320572,338,260,76.92308
1400000US06037132102,6037132102,2019,5310,2402,45.235405,2278,1278,56.101845,1201,530,44.12989,568,274,48.239437
1400000US06037132301,6037132301,2019,3205,32,.99843991,1864,6,.32188842,762,7,.91863519,347,3,.86455333
1400000US06037132302,6037132302,2019,3289,32,.97294009,1913,6,.31364349,783,8,1.0217113,357,4,1.1204482
1400000US06037132501,6037132501,2019,3762,3748,99.627861,1577,1342,85.098289,767,764,99.608864,722,720,99.722992
1400000US06037132502,6037132502,2019,3672,1250,34.041393,1749,566,32.361351,777,237,30.50193,503,227,45.129223
1400000US06037132700,6037132700,2019,4912,1866,37.988598,2184,315,14.423077,1275,407,31.921568,448,228,50.892857
1400000US06037132900,6037132900,2019,3461,1132,32.70731,1004,173,17.231075,667,196,29.385307,511,194,37.964775
1400000US06037133000,6037133000,2019,4449,371,8.338953,1637,147,8.9798412,1105,70,6.3348417,479,58,12.10856
1400000US06037133101,6037133101,2019,2378,410,17.241379,838,169,20.167065,466,40,8.5836906,482,214,44.398342
1400000US06037133102,6037133102,2019,3068,529,17.242504,1082,218,20.147875,600,51,8.5,621,276,44.444443
1400000US06037134001,6037134001,2019,3765,53,1.4077026,1980,28,1.4141414,1073,14,1.3047531,205,4,1.9512196
1400000US06037134002,6037134002,2019,3372,55,1.6310794,1662,15,.90252709,830,11,1.3253012,282,7,2.4822695
1400000US06037134101,6037134101,2019,4922,699,14.201544,2372,329,13.870152,1202,147,12.229617,561,98,17.468805
1400000US06037134103,6037134103,2019,4193,284,6.7731934,1386,47,3.3910534,944,69,7.3093219,581,32,5.5077453
1400000US06037134104,6037134104,2019,4322,0,0,1726,0,0,1088,0,0,319,0,0
1400000US06037134201,6037134201,2019,4270,2562,60,1404,709,50.498577,1184,755,63.766891,419,202,48.210022
1400000US06037134302,6037134302,2019,3732,3547,95.04287,770,729,94.675323,798,756,94.736839,517,492,95.164413
1400000US06037134303,6037134303,2019,5087,238,4.6785927,1239,49,3.9548023,1081,44,4.0703053,689,40,5.8055153
1400000US06037134304,6037134304,2019,2882,71,2.463567,770,16,2.0779221,593,17,2.8667791,562,8,1.4234875
1400000US06037134305,6037134305,2019,3847,0,0,3081,0,0,1227,0,0,152,0,0
1400000US06037134306,6037134306,2019,3498,0,0,1327,0,0,863,0,0,318,0,0
1400000US06037134421,6037134421,2019,3941,3503,88.88607,249,220,88.353416,965,871,90.259064,674,577,85.608307
1400000US06037134422,6037134422,2019,4680,1009,21.55983,463,99,21.38229,1035,212,20.483091,724,155,21.40884
1400000US06037134423,6037134423,2019,3414,1883,55.155243,760,330,43.421051,707,382,54.031116,637,418,65.620094
1400000US06037134424,6037134424,2019,2887,2885,99.930725,267,275,102.99625,679,679,100,339,339,100
1400000US06037134520,6037134520,2019,5453,6,.11003117,3160,4,.12658228,1486,1,.067294754,397,0,0
1400000US06037134521,6037134521,2019,3126,170,5.4382596,2065,96,4.6489105,993,50,5.0352468,68,8,11.764706
1400000US06037134522,6037134522,2019,3954,0,0,2748,0,0,1220,0,0,198,0,0
1400000US06037134710,6037134710,2019,5287,0,0,3301,0,0,1568,0,0,295,0,0
1400000US06037134720,6037134720,2019,4594,809,17.609926,1554,225,14.478765,1067,171,16.026241,386,93,24.093264
1400000US06037134801,6037134801,2019,2933,515,17.558813,872,141,16.169725,657,117,17.80822,324,56,17.283951
1400000US06037134802,6037134802,2019,3016,529,17.539787,897,144,16.053513,675,121,17.925926,334,57,17.065868
1400000US06037134901,6037134901,2019,3069,126,4.1055717,1146,47,4.1012216,609,19,3.1198688,467,21,4.496788
1400000US06037134904,6037134904,2019,4338,3925,90.479485,1388,1442,103.89049,1088,982,90.257355,427,387,90.632317
1400000US06037134905,6037134905,2019,2819,2752,97.623268,1176,743,63.180271,394,387,98.223351,247,224,90.688255
1400000US06037134906,6037134906,2019,1301,1106,85.011528,793,441,55.611603,253,209,82.608696,44,36,81.818184
1400000US06037134907,6037134907,2019,2915,2476,84.939964,1775,989,55.718311,565,467,82.654869,97,82,84.536079
1400000US06037135102,6037135102,2019,3490,58,1.6618911,577,8,1.3864818,704,9,1.2784091,640,13,2.03125
1400000US06037135111,6037135111,2019,2951,0,0,450,0,0,612,0,0,366,0,0
1400000US06037135113,6037135113,2019,2795,2230,79.785332,591,403,68.189507,546,409,74.908424,287,254,88.50174
1400000US06037135115,6037135115,2019,1167,827,70.865463,482,310,64.315353,152,102,67.105263,195,136,69.743591
1400000US06037135116,6037135116,2019,3278,2321,70.805367,1355,869,64.132843,425,286,67.294121,546,381,69.78022
1400000US06037135201,6037135201,2019,2620,271,10.343512,392,34,8.6734695,603,61,10.116086,483,43,8.9026918
1400000US06037135202,6037135202,2019,4255,1774,41.692127,613,219,35.725937,1034,425,41.102516,670,298,44.477612
1400000US06037135204,6037135204,2019,2912,1579,54.2239,536,333,62.126865,652,340,52.14724,477,272,57.02306
1400000US06037135205,6037135205,2019,4143,2248,54.260197,763,475,62.254261,928,484,52.155174,680,387,56.911766
1400000US06037137000,6037137000,2019,2471,2046,82.800484,701,248,35.378033,555,456,82.162163,339,467,137.75812
1400000US06037137103,6037137103,2019,4198,1626,38.732731,935,226,24.171124,584,242,41.438354,525,269,51.238094
1400000US06037137104,6037137104,2019,2715,724,26.666666,519,109,21.001926,468,120,25.641026,562,170,30.249111
1400000US06037137202,6037137202,2019,2296,966,42.07317,444,154,34.684685,448,165,36.830357,318,143,44.968552
1400000US06037137203,6037137203,2019,2967,1248,42.062691,574,199,34.668991,579,213,36.787563,412,185,44.902912
1400000US06037137301,6037137301,2019,2264,1566,69.169609,159,106,66.666664,492,338,68.699188,380,259,68.157898
1400000US06037137302,6037137302,2019,4338,4338,100,592,582,98.310814,860,860,100,1054,1054,100
1400000US06037137401,6037137401,2019,4156,1763,42.420597,533,158,29.643528,947,414,43.717003,577,247,42.807625
1400000US06037137402,6037137402,2019,5362,2068,38.567699,895,396,44.245811,1055,403,38.199051,1235,428,34.655872
1400000US06037137501,6037137501,2019,4124,1009,24.466537,755,170,22.516556,796,237,29.773869,562,187,33.274021
1400000US06037137502,6037137502,2019,4202,901,21.442171,1075,201,18.697674,778,188,24.164524,764,127,16.623037
1400000US06037137504,6037137504,2019,1939,1939,100,152,142,93.421051,400,400,100,428,428,100
1400000US06037138000,6037138000,2019,4484,4426,98.706512,665,648,97.443611,858,843,98.251747,729,716,98.216736
1400000US06037139001,6037139001,2019,4767,1092,22.90749,1139,249,21.861282,916,184,20.087336,632,224,35.443039
1400000US06037139200,6037139200,2019,5175,55,1.062802,1647,5,.30358228,970,12,1.2371134,666,6,.9009009
1400000US06037139301,6037139301,2019,4462,2078,46.571045,799,403,50.438049,931,430,46.186897,774,349,45.090439
1400000US06037139302,6037139302,2019,4422,0,0,2256,0,0,833,0,0,466,0,0
1400000US06037139303,6037139303,2019,4186,0,0,1846,0,0,771,0,0,534,0,0
1400000US06037139401,6037139401,2019,2645,0,0,786,0,0,513,0,0,402,0,0
1400000US06037139402,6037139402,2019,2851,1271,44.580849,374,187,50,729,344,47.187927,504,199,39.484127
1400000US06037139502,6037139502,2019,3007,7,.23279016,457,1,.21881838,612,1,.1633987,568,1,.17605634
1400000US06037139504,6037139504,2019,3476,0,0,1552,0,0,439,0,0,801,0,0
1400000US06037139505,6037139505,2019,2240,0,0,865,0,0,282,0,0,484,0,0
1400000US06037139506,6037139506,2019,2417,0,0,932,0,0,304,0,0,521,0,0
1400000US06037139600,6037139600,2019,4633,752,16.231384,1042,210,20.153551,737,105,14.246947,1038,150,14.450867
1400000US06037139701,6037139701,2019,4919,772,15.694247,290,26,8.965517,1065,177,16.619719,1055,168,15.92417
1400000US06037139703,6037139703,2019,2943,2036,69.181107,480,343,71.458336,670,432,64.477615,531,397,74.764595
1400000US06037139704,6037139704,2019,4224,3775,89.370262,404,350,86.633667,969,863,89.06089,986,892,90.46653
1400000US06037139705,6037139705,2019,2024,1808,89.328064,194,168,86.597939,464,413,89.008621,472,427,90.466103
1400000US06037139801,6037139801,2019,3533,2965,83.923012,270,229,84.814812,803,656,81.693649,847,727,85.832352
1400000US06037139802,6037139802,2019,3860,3860,100,504,494,98.015877,850,850,100,833,833,100
1400000US06037141101,6037141101,2019,4066,3477,85.514015,1049,768,73.212585,577,503,87.175041,408,346,84.803925
1400000US06037141102,6037141102,2019,2869,1088,37.922623,582,220,37.800686,502,190,37.848606,320,117,36.5625
1400000US06037141201,6037141201,2019,3707,0,0,1118,0,0,587,0,0,310,0,0
1400000US06037141202,6037141202,2019,2800,7,.25,589,1,.16977929,466,2,.42918456,346,1,.28901735
1400000US06037141303,6037141303,2019,3089,0,0,597,0,0,354,0,0,407,0,0
1400000US06037141304,6037141304,2019,2737,245,8.9514065,726,55,7.5757575,435,61,14.022988,428,35,8.1775703
1400000US06037141305,6037141305,2019,2981,8,.26836631,496,1,.2016129,401,2,.49875313,334,1,.29940119
1400000US06037141306,6037141306,2019,2560,26,1.015625,426,3,.70422536,346,6,1.734104,290,4,1.3793104
1400000US06037141400,6037141400,2019,4364,2293,52.543537,797,297,37.264744,804,481,59.825871,876,412,47.031963
1400000US06037141500,6037141500,2019,2929,2795,95.425056,183,175,95.628418,630,603,95.714287,692,665,96.098267
1400000US06037141600,6037141600,2019,4077,3309,81.162621,301,249,82.724251,803,660,82.19178,748,639,85.427811
1400000US06037141700,6037141700,2019,3086,2183,70.738823,110,91,82.727272,638,442,69.278999,518,386,74.517372
1400000US06037143101,6037143101,2019,3073,1321,42.987309,595,157,26.386555,394,137,34.771572,410,131,31.95122
1400000US06037143102,6037143102,2019,878,378,43.052391,170,45,26.470589,113,39,34.513275,117,37,31.623932
1400000US06037143200,6037143200,2019,3743,3261,87.122627,923,741,80.281693,492,417,84.756096,259,210,81.081078
1400000US06037143301,6037143301,2019,2055,141,6.8613138,488,17,3.4836066,338,19,5.6213017,233,16,6.8669529
1400000US06037143302,6037143302,2019,3678,252,6.8515496,873,30,3.4364262,605,34,5.6198349,417,29,6.9544363
1400000US06037143401,6037143401,2019,3711,14,.37725681,541,0,0,596,2,.33557048,485,1,.20618556
1400000US06037143402,6037143402,2019,2169,8,.36883357,316,0,0,348,1,.28735632,284,0,0
1400000US06037143500,6037143500,2019,4708,36,.76465589,1038,5,.48169556,832,4,.48076922,558,5,.89605737
1400000US06037143602,6037143602,2019,4260,762,17.887323,646,92,14.241486,665,128,19.248119,720,231,32.083332
1400000US06037143603,6037143603,2019,2222,991,44.599461,509,213,41.84676,240,109,45.416668,163,73,44.785275
1400000US06037143605,6037143605,2019,1879,216,11.495477,488,46,9.4262295,125,12,9.6000004,118,28,23.728813
1400000US06037143606,6037143606,2019,1326,153,11.538462,344,32,9.3023252,89,8,8.9887638,83,20,24.096386
1400000US06037143700,6037143700,2019,3624,2825,77.952538,412,310,75.242722,446,337,75.560539,494,373,75.506073
1400000US06037143801,6037143801,2019,2677,1475,55.098991,296,108,36.486488,433,263,60.739029,399,285,71.428574
1400000US06037143802,6037143802,2019,2179,1200,55.071133,241,88,36.514523,352,214,60.795456,325,232,71.384613
1400000US06037143901,6037143901,2019,4067,2435,59.872143,382,208,54.45026,878,512,58.31435,650,445,68.46154
1400000US06037143902,6037143902,2019,3000,1512,50.400002,174,90,51.724136,540,303,56.111111,403,243,60.297768
1400000US06037181000,6037181000,2019,6143,518,8.4323616,1092,115,10.531136,1134,85,7.4955907,1170,108,9.2307692
1400000US06037181300,6037181300,2019,3629,403,11.104987,907,69,7.6074972,685,83,12.116788,582,58,9.9656353
1400000US06037181400,6037181400,2019,4302,0,0,1654,0,0,800,0,0,634,0,0
1400000US06037181500,6037181500,2019,3810,487,12.782152,695,60,8.6330938,752,105,13.962766,470,50,10.638298
1400000US06037181600,6037181600,2019,4352,1524,35.018383,703,438,62.304409,645,124,19.224806,324,52,16.049383
1400000US06037183101,6037183101,2019,3922,866,22.08057,1126,250,22.202486,901,200,22.197557,427,92,21.545668
1400000US06037183103,6037183103,2019,3966,2361,59.531013,1770,974,55.028248,981,587,59.836903,284,154,54.225353
1400000US06037183104,6037183104,2019,2041,1720,84.272415,541,423,78.188538,400,334,83.5,286,255,89.160843
1400000US06037183220,6037183220,2019,4114,0,0,1340,0,0,1119,0,0,433,0,0
1400000US06037183221,6037183221,2019,3118,1095,35.118668,1623,426,26.24769,790,294,37.215191,294,113,38.435375
1400000US06037183222,6037183222,2019,3483,1343,38.558712,748,316,42.245991,640,225,35.15625,537,247,45.996277
1400000US06037183300,6037183300,2019,3480,0,0,1047,0,0,923,0,0,343,0,0
1400000US06037183401,6037183401,2019,2543,672,26.425482,988,276,27.935223,552,142,25.724638,267,70,26.217228
1400000US06037183402,6037183402,2019,2820,2546,90.283691,1073,948,88.350418,592,536,90.540543,319,279,87.460815
1400000US06037183510,6037183510,2019,2725,0,0,779,0,0,675,0,0,252,0,0
1400000US06037183520,6037183520,2019,3881,0,0,1984,0,0,1166,0,0,266,0,0
1400000US06037183610,6037183610,2019,3275,0,0,1522,0,0,908,0,0,225,0,0
1400000US06037183620,6037183620,2019,3264,0,0,1580,0,0,904,0,0,260,0,0
1400000US06037183701,6037183701,2019,3922,0,0,1619,0,0,1095,0,0,292,0,0
1400000US06037183702,6037183702,2019,2802,218,7.7801571,1028,29,2.8210118,578,40,6.9204154,283,18,6.360424
1400000US06037183810,6037183810,2019,4369,0,0,2153,0,0,1343,0,0,232,0,0
1400000US06037183820,6037183820,2019,3464,0,0,2386,0,0,1099,0,0,178,0,0
1400000US06037185101,6037185101,2019,2252,786,34.902309,648,133,20.524691,452,115,25.442478,282,116,41.13475
1400000US06037185102,6037185102,2019,4043,1410,34.875092,1163,239,20.550301,812,206,25.369457,505,207,40.990101
1400000US06037185202,6037185202,2019,3712,1176,31.681034,1058,320,30.245747,854,262,30.679157,390,138,35.384617
1400000US06037185203,6037185203,2019,3200,53,1.65625,1834,29,1.5812432,881,14,1.5891033,275,4,1.4545455
1400000US06037185204,6037185204,2019,2091,1834,87.709229,422,423,100.23697,427,359,84.074944,319,293,91.849533
1400000US06037185310,6037185310,2019,3061,1720,56.190788,1351,771,57.068836,888,487,54.842342,299,186,62.207359
1400000US06037185320,6037185320,2019,2905,1133,39.00172,1593,569,35.718769,757,296,39.101719,302,126,41.721855
1400000US06037186100,6037186100,2019,4714,2729,57.891388,1074,615,57.262569,876,508,57.990868,703,420,59.743954
1400000US06037186201,6037186201,2019,3068,2782,90.677963,1030,834,80.970871,585,523,89.401711,415,379,91.325302
1400000US06037186202,6037186202,2019,1974,354,17.93313,554,106,19.133574,403,67,16.625311,227,55,24.229074
1400000US06037186203,6037186203,2019,2936,2018,68.732971,653,317,48.545177,610,402,65.901642,366,272,74.31694
1400000US06037186301,6037186301,2019,2990,1959,65.518394,1758,1335,75.938568,893,662,74.132141,206,85,41.262135
1400000US06037186302,6037186302,2019,5195,2591,49.874878,1805,942,52.188366,1120,561,50.089287,562,278,49.46619
1400000US06037186401,6037186401,2019,3448,2836,82.25058,1918,1585,82.638168,1081,933,86.308975,283,172,60.777386
1400000US06037186403,6037186403,2019,2896,0,0,1144,0,0,692,0,0,327,0,0
1400000US06037186404,6037186404,2019,2471,416,16.835289,1284,181,14.096573,664,103,15.512048,195,35,17.948717
1400000US06037187101,6037187101,2019,3235,3093,95.610512,817,722,88.372093,558,534,95.698921,493,468,94.929008
1400000US06037187102,6037187102,2019,3244,686,21.146732,1708,311,18.208431,695,157,22.589928,378,77,20.370371
1400000US06037187200,6037187200,2019,3129,748,23.905401,1203,258,21.446384,780,176,22.564102,301,79,26.245848
1400000US06037187300,6037187300,2019,3216,1060,32.960197,506,141,27.865612,467,138,29.550322,322,111,34.47205
1400000US06037188100,6037188100,2019,4044,3978,98.36795,1110,1134,102.16216,758,746,98.416885,441,435,98.639458
1400000US06037188201,6037188201,2019,3269,478,14.622209,613,99,16.150082,349,47,13.467049,299,38,12.70903
1400000US06037188202,6037188202,2019,2347,1889,80.485725,169,119,70.4142,290,228,78.620689,402,326,81.094528
